Date,Open,High,Low,Close,Adj Close,Volume
1993-12-13,5.000000,5.000000,5.000000,5.000000,3.242885,2000
1993-12-14,5.000000,5.000000,5.000000,5.000000,3.242885,0
1993-12-15,5.000000,5.000000,5.000000,5.000000,3.242885,0
1993-12-16,5.000000,5.000000,5.000000,5.000000,3.242885,200
1993-12-17,5.000000,5.000000,5.000000,5.000000,3.242885,0
1993-12-20,5.000000,5.000000,5.000000,5.000000,3.242885,0
1993-12-21,5.000000,5.000000,5.000000,5.000000,3.242885,0
1993-12-22,5.000000,5.000000,5.000000,5.000000,3.242885,0
1993-12-23,5.000000,5.000000,5.000000,5.000000,3.242885,0
1993-12-27,5.000000,5.000000,5.000000,5.000000,3.242885,0
1993-12-28,5.000000,5.000000,5.000000,5.000000,3.242885,0
1993-12-29,5.000000,5.000000,5.000000,5.000000,3.242885,0
1993-12-30,5.000000,5.000000,5.000000,5.000000,3.242885,0
1993-12-31,5.000000,5.000000,5.000000,5.000000,3.242885,0
1994-01-03,5.000000,5.000000,5.000000,5.000000,3.242885,0
1994-01-04,5.000000,5.000000,5.000000,5.000000,3.242885,0
1994-01-05,5.000000,5.000000,5.000000,5.000000,3.242885,0
1994-01-06,5.000000,5.000000,5.000000,5.000000,3.242885,0
1994-01-07,5.000000,5.000000,5.000000,5.000000,3.242885,0
1994-01-10,5.000000,5.000000,5.000000,5.000000,3.242885,0
1994-01-11,5.000000,5.000000,5.000000,5.000000,3.242885,0
1994-01-12,5.000000,5.000000,5.000000,5.000000,3.242885,0
1994-01-13,5.000000,5.000000,5.000000,5.000000,3.242885,0
1994-01-14,5.000000,5.000000,5.000000,5.000000,3.242885,0
1994-01-17,5.000000,5.000000,5.000000,5.000000,3.242885,0
1994-01-18,5.000000,5.000000,5.000000,5.000000,3.242885,0
1994-01-19,5.000000,5.000000,5.000000,5.000000,3.242885,0
1994-01-20,5.000000,5.000000,5.000000,5.000000,3.242885,0
1994-01-21,5.000000,5.000000,5.000000,5.000000,3.242885,0
1994-01-24,5.000000,5.000000,5.000000,5.000000,3.242885,0
1994-01-25,5.000000,5.000000,5.000000,5.000000,3.242885,0
1994-01-26,5.000000,5.000000,5.000000,5.000000,3.242885,0
1994-01-27,5.250000,5.250000,5.250000,5.250000,3.405028,100
1994-01-28,5.250000,5.250000,5.250000,5.250000,3.405028,0
1994-01-31,5.250000,5.250000,5.250000,5.250000,3.405028,0
1994-02-01,5.125000,5.250000,5.125000,5.125000,3.323956,5000
1994-02-02,5.125000,5.125000,5.125000,5.125000,3.323956,0
1994-02-03,5.125000,5.125000,5.125000,5.125000,3.323956,0
